epoch,dice_hard,loss,val_dice_hard,val_loss
0,0.3407594136178092,0.3575136513262987,0.756694620847702,0.44907772143681846
1,0.868007178157568,0.22656753797084092,0.6549196104208629,0.8051000456015269
2,0.917602252215147,0.19004075974225998,0.5125086317459743,1.2555907368659973
3,0.933699503839016,0.16944787442684173,0.6915566682815552,0.8522324939568837
4,0.9386761596798897,0.15514718797057866,0.6610563933849335,1.059016486008962
5,0.9434489114582538,0.14196381106972694,0.5326886196931203,1.4542014241218566
6,0.9490403264760972,0.13621824223548173,0.5884122381607692,1.1190589308738708
7,0.9491409561038018,0.13512308012694121,0.5754418591658275,0.9267692128817241
