epoch,loss,out_recon_loss,out_seg_dice_hard,out_seg_loss,val_loss,val_out_recon_loss,val_out_seg_dice_hard,val_out_seg_loss
0,0.37530831042677165,0.1440874611027539,0.00749099036941508,0.2312208493053913,0.2528084576129913,0.06116510430971781,1.749070767849877e-10,0.19164335529009502
1,0.20055962458252907,0.03330944118555635,2.051990484822075e-10,0.16725018352270127,0.17458681215842564,0.024609774972001713,1.7876059174581905e-10,0.14997703631718953
2,0.13524258138611914,0.020731267179362477,0.12709639471599765,0.11451131431385875,0.1060149962703387,0.016445315070450307,0.5778197785218556,0.08956968113780021
3,0.09975370712578296,0.017586659209337087,0.6384489703504369,0.08216704798862338,0.09141644860307375,0.01668035046507915,0.7904620289802551,0.0747360977033774
4,0.08999437207356095,0.01870187689550221,0.7383213825523853,0.07129249521531164,0.0801361867537101,0.018688053451478483,0.8129070659478506,0.06144813311596711
5,0.08051098874770105,0.017259646358434112,0.7714912211149931,0.06325134238228201,0.07505300963918368,0.015557021818434198,0.8112657606601715,0.05949598848819733
6,0.08015382346697152,0.018502890137024223,0.7713038010895252,0.061650933399796486,0.08390167777736982,0.01757557513192296,0.6952564716339111,0.0663261029869318
7,0.07783859759569169,0.017801310634240508,0.7693197019398212,0.060037286980077625,0.06749445634583633,0.017058081459254026,0.8282568037509919,0.05043637479345004
8,0.07204034116119146,0.01766847670893185,0.8030124296247959,0.05437186444643885,0.07377670283118884,0.016815437159190576,0.765911857287089,0.056961265454689665
9,0.07168994504958391,0.01757227768888697,0.7983224163949489,0.054117667409591376,0.06257534784575304,0.015344157349318266,0.8016340464353562,0.04723119102418423
10,0.0682165066897869,0.017666823863983154,0.8197156415879726,0.050549682853743436,0.06665160904328028,0.015483645163476467,0.7285607745250066,0.0511679636935393
11,0.06730673592537642,0.017283001409377902,0.822384073138237,0.05002373445313424,0.06600520275533199,0.016141702638318142,0.8454725295305252,0.04986350014805794
12,0.07002458680421114,0.018002902902662755,0.809644339568913,0.052021683887578545,0.06370561197400093,0.01598505595078071,0.8510993003845215,0.04772055620948474
13,0.06512255276553333,0.0172810850746464,0.8305723425745964,0.047841467522084714,0.05888542334238688,0.013767978890488546,0.8943198680877685,0.045117444420854254
14,0.06243762034922838,0.01725111822830513,0.847192434668541,0.04518650214653462,0.0573333444694678,0.014375846988211075,0.8580570737520854,0.04295749782274167
15,0.059866211852058766,0.01653762556379661,0.8518656218796968,0.043328586262650785,0.06182511548201243,0.014897195373972256,0.8336952149868011,0.0469279204805692
16,0.06127023190259934,0.017349170943489298,0.850123428851366,0.04392106104642153,0.06321247046192487,0.016569302106897037,0.8954572141170501,0.04664316835502783
17,0.05965963691473007,0.01727948589017615,0.8561055328696966,0.04238015102688223,0.05778735019266605,0.01574353085209926,0.8836908519268036,0.04204381921639045
18,0.05979849176481366,0.0176409220485948,0.8574922250211239,0.04215756977442652,0.06278485444684824,0.017446216102689503,0.8572024345397949,0.045338638375202814
19,0.056044542333111166,0.01707644364098087,0.8691321085393429,0.038968098727054895,0.06411646828055381,0.01611098217157026,0.8931263645490011,0.04800548572093248
20,0.058501772927120325,0.017534794406965374,0.8608298885822296,0.0409669784642756,0.058388858164350195,0.016542524751275777,0.9070635318756104,0.0418463334441185
21,0.05640204958152026,0.016660092000383885,0.8647007292509079,0.03974195749964565,0.05070637241005897,0.015816744416952133,0.8926138381163279,0.03488962793101867
22,0.05337211708072573,0.01658103750902228,0.8785923263430595,0.03679107961710543,0.05858600301047166,0.017094247539838157,0.9139003356297811,0.04149175584316254
23,0.0552445816481486,0.017741553222294898,0.8745797072350979,0.03750302853062749,0.05303337884445985,0.016682070353999733,0.8936950047810872,0.03635130872329076
24,0.057302463282831013,0.018090931766200812,0.8669622409343719,0.03921153157018125,0.06333934453626473,0.015143738516295949,0.9252973953882854,0.04819560665637255
25,0.06103622143156826,0.01727732996107079,0.8430794626846909,0.0437588914250955,0.05076301445563634,0.01472248329470555,0.8837339540322622,0.036040531409283476
26,0.05348835473414511,0.017629887743387373,0.8825937797129154,0.03585846696980297,0.05042832090208928,0.014158825405562918,0.9181654353936514,0.03626949538787206
27,0.05227543469052762,0.016469000782817603,0.8788168461620808,0.0358064338308759,0.05118819500009219,0.014485624323909482,0.9257337550322214,0.03670257062961658
28,0.05607158939354122,0.01789829440880567,0.8729442338645458,0.03817329502198845,0.051269105573495226,0.015432552869121234,0.9326036393642425,0.035836552766462165
29,0.05374664769507945,0.017553806493524463,0.8804859068989753,0.03619284121319652,0.05332140357544025,0.015891410286227863,0.8900640924771627,0.0374299934754769
30,0.05155789614189416,0.017099778793053702,0.8879966913163662,0.034458117317408325,0.04777371206631263,0.014828777328754464,0.9153402924537659,0.03294493462890387
31,0.050583836575970056,0.01771568729658611,0.8983835905790329,0.03286814935039729,0.04606322267403205,0.01463570473715663,0.9250651439030965,0.031427518216272196
32,0.04884970877319574,0.016753649932797997,0.897788555175066,0.0320960588613525,0.04402499496936798,0.014407687665273746,0.9337231755256653,0.029617307397226494
