epoch,loss,out_recon_loss,out_seg_dice_hard,out_seg_loss,val_loss,val_out_recon_loss,val_out_seg_dice_hard,val_out_seg_loss
0,0.426360066011548,0.13554139603860677,0.00012024475440344332,0.29081866968423126,0.32507611910502116,0.06874482569595178,1.7389066991890801e-10,0.2563312908013662
1,0.3232080975919962,0.04048202067147941,1.5966227041863678e-10,0.2827260760962963,0.28470742801825205,0.029243965322772663,1.6869386582074596e-10,0.25546346058448155
2,0.2905369495227933,0.028091254788450898,1.5790658324313366e-10,0.26244569465518,0.22601937552293141,0.02054695871969064,1.6458807372554673e-10,0.20547241767247518
3,0.18554837042465805,0.023683683804702014,0.4630767259336075,0.1618646864593029,0.18051866739988326,0.019962665562828382,0.7817997018496196,0.16055600345134735
4,0.16122785275802015,0.023881764600519093,0.7223276737463639,0.13734608830884099,0.13844009339809418,0.02020489741116762,0.8179158051808675,0.11823519592483839
5,0.14410870160907507,0.024457121056038887,0.7854012143611908,0.1196515805926174,0.1422113468249639,0.020174727278451123,0.47689188619454703,0.12203661849101384
6,0.1276539626903832,0.02317720284918323,0.8143352814763785,0.10447675977833569,0.10421403869986534,0.01764072480921944,0.8080997039874395,0.08657331354916095
7,0.12138416113331914,0.02352717638714239,0.8274633454531432,0.09785698484629393,0.09252656847238541,0.01884848056361079,0.8719833811124166,0.07367808731893698
8,0.11254714116454125,0.023383819921873508,0.8407318265736103,0.08916332116350531,0.08916142818828424,0.01883676362534364,0.8648636957009633,0.07032466468711694
9,0.10909849340096116,0.02391424014349468,0.8497866334021091,0.0851842532493174,0.08942843079566956,0.019578916548440854,0.7981198867162068,0.0698495144645373
10,0.10674042178317905,0.023797890522982926,0.8531353430449963,0.08294253126718104,0.08516156288484732,0.01680909749120474,0.8702946742375691,0.06835246508320172
11,0.1022313807811588,0.023448280076263473,0.8637594632804394,0.07878310047090054,0.07792765746514002,0.018090612596521775,0.8794264634450276,0.05983704465130965
12,0.10249916643835605,0.02349997118813917,0.868960742354393,0.07899919535499066,0.08353793434798717,0.018646915970991055,0.873838871717453,0.06489101772507032
13,0.09521290214732289,0.023348168352385984,0.8818494962155818,0.07186473377048969,0.07767365835607051,0.017018959609170756,0.8862821678320567,0.06065469880898793
14,0.09947861044667661,0.02331691049505025,0.8717449850589037,0.0761616998212412,0.08236755741139253,0.018653161637485028,0.892143170038859,0.0637143962085247
15,0.09496802571229637,0.02368895756546408,0.8849359111487866,0.07127906846348196,0.07106352373957633,0.0200291169496874,0.9119828701019287,0.05103440694510937
16,0.09247306920588017,0.022816772965015844,0.8877627043426037,0.0696562964329496,0.07532456802825133,0.018179701485981543,0.8827152788639069,0.05714486613869667
17,0.08968932924792171,0.022652576873078943,0.8935248702764511,0.0670367525331676,0.07235795470575491,0.01717195160066088,0.9077172736326854,0.055186002825697265
18,0.09611053518019616,0.023273780152667314,0.8800443013757467,0.07283675501588732,0.08899225518107415,0.01883114790543914,0.8836065808931987,0.07016110730667909
19,0.11308309901505709,0.023679960579611362,0.8430751986056566,0.08940313844010234,0.08019486218690872,0.019710060705741248,0.888908964395523,0.0604848009844621
20,0.09020798435434699,0.023514317458029836,0.8888269005715848,0.06669366680085659,0.08601773791015148,0.018402851900706688,0.8223305404186249,0.0676148855437835
21,0.085577770229429,0.022473369309445844,0.9029361754655838,0.06310440093278885,0.079442381610473,0.018709254295875628,0.9038830041885376,0.060733127718170486
22,0.08169192370027303,0.022961542457342148,0.9101753881573678,0.05873038112185895,0.061903535450498266,0.017615132903059324,0.9095028519630433,0.04428840304414431
23,0.08160511182621122,0.022988376106368377,0.9131670193374157,0.05861673578154296,0.07060720423857371,0.018709947510312002,0.9043497959772746,0.051897256448864934
24,0.08024891058914363,0.022885557493427768,0.91362265214324,0.0573633533064276,0.0687308528771003,0.018573679899175962,0.9079645474751791,0.05015717322627703
25,0.08145143203437329,0.02293609927641228,0.9122510001063346,0.05851533269509673,0.06686545560757319,0.015160423206786315,0.907664022843043,0.05170503246287505
26,0.08007961010560394,0.022644654319155962,0.9148510386049747,0.05743495569098741,0.07192886831859747,0.019349772824595372,0.9030329505602519,0.052579096208016075
27,0.08008993123658001,0.023345504094613716,0.9152669866383075,0.05674442711286247,0.0761845711618662,0.017538081156089902,0.9008599281311035,0.05864649054904779
28,0.08062627071514726,0.022111315976362674,0.912830675393343,0.05851495468057692,0.07229867403705915,0.01974486665179332,0.9033748368422191,0.05255380794405937
29,0.07814043957740069,0.022014689174247905,0.9140204305946827,0.05612575050443411,0.069522866482536,0.01772281884526213,0.9031847814718882,0.051800048102935155
30,0.08048649540171027,0.023108626625034958,0.9133198881149291,0.05737786870449781,0.06848670318722724,0.01673203402509292,0.9062943021456401,0.05175466872751713
31,0.08223564424552024,0.023822128053288906,0.9144514678418636,0.0584135160362348,0.07027671510974566,0.01823485780817767,0.9063228766123453,0.05204185682038466
